image_path,site_id,task_label,v1_label,v2_label,split,is_valid
data/original/Safeway/Safeway July/DONE PARKING LOT SWEPT/a0bd577a-c9b3-4f34-be10-be45ad1feb2a.jpeg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE PARKING LOT SWEPT/B (2).jpg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE PARKING LOT SWEPT/B (3).jpg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE PARKING LOT SWEPT/87002947-ee7f-442c-85d6-638ac702eca8.jpeg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE PARKING LOT SWEPT/786b7a7f-3488-42f6-b466-8ae85a8a8bac.jpeg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE PARKING LOT SWEPT/PARKING LOT CLEANED/50ce7974-8d83-4719-94d8-89bb5f46ad93.jpeg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE PARKING LOT SWEPT/PARKING LOT CLEANED/93d0e5fd-88f1-4f63-886a-a26c0e1e68d1.jpeg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE PARKING LOT SWEPT/PARKING LOT CLEANED/B (4).jpeg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE PARKING LOT SWEPT/PARKING LOT CLEANED/01f0d6bb-c5c5-41fe-ba89-29be30d0c59b.jpeg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE PARKING LOT SWEPT/PARKING LOT CLEANED/B (2).jpeg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE PARKING LOT SWEPT/PARKING LOT CLEANED/B (5).jpeg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE PARKING LOT SWEPT/PARKING LOT CLEANED/b4744c2a-7b4c-4c84-af4a-6c84af3e17af.jpeg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE PARKING LOT SWEPT/PARKING LOT CLEANED/B (3).jpeg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE PARKING LOT SWEPT/PARKING LOT CLEANED/B (1).jpeg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE PARKING LOT SWEPT/PARKING LOT CLEANED/429c1b58-27b8-4b96-aa2a-fc9349dcbd6d.jpeg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE PARKING LOT SWEPT/PARKING LOT CLEANED/08280908-e46d-4040-ba66-5343a70cc61f.jpeg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE PARKING LOT SWEPT/PARKING LOT CLEANED/f6baf741-e816-4e68-874c-bc39ecb1ab6b.jpeg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE PARKING LOT SWEPT/PARKING LOT CLEANED/B.jpeg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE DOOR CLEANED/01389487-fef2-44d8-b521-f1c7a4f57dcf.jpeg,Safeway,General Cleaning,After,After,test,True
data/original/Safeway/Safeway July/DONE DOOR CLEANED/e107803f-cbbd-48d0-977c-51d3f7a37836.jpeg,Safeway,General Cleaning,After,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE PITA PIT (AFTERS ONLY)/WhatsApp Image 2025-07-01 at 07.49.06_dc626145.jpg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE PITA PIT (AFTERS ONLY)/WhatsApp Image 2025-07-01 at 07.49.06_f3e9fa14.jpg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE PITA PIT (AFTERS ONLY)/WhatsApp Image 2025-07-01 at 07.49.06_b3f40d30.jpg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE GENKI/BEFORE .jpg,Safeway,General Cleaning,Other,Before,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE GENKI/AFTER .jpg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE SEATING AREA/BEFORE .jpg,Safeway,General Cleaning,Other,Before,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE SEATING AREA/AFTER .jpg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE MAUKA LANDING/0cbd613e-dc70-4db7-8ef8-f155461d4bbf.jpeg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE MAUKA LANDING/88612146-d81d-4d10-9dfa-8da14b04d324.jpeg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE MAUKA LANDING/01db6789-9d6a-472e-baa7-d0ddf8f5a174.jpeg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE MAUKA LANDING/49d5597b-8cbf-4341-8aab-ff628bd51d37.jpeg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE MAUKA LANDING/e75faf75-bad5-484b-a224-ab0cc18fbf5a.jpeg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE MAUKA LANDING/4dd333d7-95ce-471b-a1b5-675ec1456c27.jpeg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE MAKAI LANDING/f3966a80-452e-4999-8a7a-5ab362a5430e.jpeg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE MAKAI LANDING/907ff1a2-0e08-4488-b10a-da1b6092a974.jpeg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE MAKAI LANDING/a786ee89-cbe1-47c0-b23f-585fcf281972.jpeg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE MAKAI LANDING/ef499779-3f11-4791-abdc-cdd985d1d8e0.jpeg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE MAKAI LANDING/5114d8af-00ef-462c-9ab2-9e95472379a4.jpeg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE MAKAI LANDING/5ae55488-16e2-4b78-94a4-fba40cb3f529.jpeg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE SAFEWAY MAKAI ENTRANCE/BEFORE.jpg,Safeway,General Cleaning,Other,Before,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE SAFEWAY MAKAI ENTRANCE/AFTER .jpg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE PANDA/c9c51c6b-fdf3-48cc-b456-3ea3606b3489.jpeg,Safeway,General Cleaning,After,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE PANDA/fb239cba-40b6-4f84-a598-1ab07ec6785c.jpeg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE PANDA/4b3b8179-3a28-411a-ae4e-0cf4f236ded5.jpeg,Safeway,General Cleaning,Before,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE PANDA/b5cc554c-4048-4271-bb78-a98ccd5f8a04.jpeg,Safeway,General Cleaning,After,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE PANDA/dccd8f5b-3ac0-44ea-8c79-79f9c0208c17.jpeg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE PANDA/ef86de18-9410-485d-ae33-ffdb1d30c1c1.jpeg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE PANDA/2f3d07ce-5c53-4cef-9544-b51b9f686dd3.jpeg,Safeway,General Cleaning,Before,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE PANDA/9db0264c-bcb0-4f5b-b715-f6a0021909c0.jpeg,Safeway,General Cleaning,Before,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE PANDA/e739d81d-313d-4fb7-98be-f09b1684bac8.jpeg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE PANDA/c7cb0744-1b29-4ae3-9fc6-e3f34c1b322b.jpeg,Safeway,General Cleaning,After,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE PANDA/536a01ac-155e-43a8-a9a3-d4868db1b339.jpeg,Safeway,General Cleaning,After,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE PANDA/8fa78bdb-cbe2-4f30-97b3-bee1944ffe2d.jpeg,Safeway,General Cleaning,After,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE PANDA EXPRESS/AFTER  (3).jpg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE PANDA EXPRESS/AFTER  (2).jpg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE PANDA EXPRESS/BEFORE (2).jpg,Safeway,General Cleaning,Before,Before,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE PANDA EXPRESS/AFTER  (5).jpg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE PANDA EXPRESS/AFTER  (4).jpg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE PANDA EXPRESS/BEFORE (3).jpg,Safeway,General Cleaning,Before,Before,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE PANDA EXPRESS/AFTER  (6).jpg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE PANDA EXPRESS/BEFORE (1).jpg,Safeway,General Cleaning,Before,Before,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE PANDA EXPRESS/AFTER  (1).jpg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE SAFEWAY MAUKA ENTRANCE/1428148d-6299-4c62-bcfc-7859852be383.jpeg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE SAFEWAY MAUKA ENTRANCE/c1358deb-f028-4cc7-a3bb-0ab2dfa89e1a.jpeg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE SAFEWAY MAUKA ENTRANCE/ebc30b20-3c42-4011-9071-dd443bdab2fa.jpeg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE SAFEWAY MAUKA ENTRANCE/ffa42ff8-fdce-46bd-9e99-7c93e43b1b85.jpeg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE DINING/8537fda2-3770-42b3-90ce-25bb74836c3e.jpeg,Safeway,General Cleaning,After,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE DINING/BEFORE .jpg,Safeway,General Cleaning,Other,Before,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE DINING/AFTER .jpg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE DINING/4c87071f-7320-466a-9422-27f8cb9af8ac.jpeg,Safeway,General Cleaning,After,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE DINING/d772e186-321b-405c-b171-30376b0bde01.jpeg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE DINING/ca00a6fc-773e-4ebe-b1ac-0474bf494464.jpeg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE AT&T/17511aca-a071-43a3-89ae-9b3c6ad887f1.jpeg,Safeway,General Cleaning,After,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE AT&T/44e5569a-a178-44bb-9e9c-62a8f4d6d2c9.jpeg,Safeway,General Cleaning,After,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE AT&T/fe024340-cc0c-49a4-93d1-df07a7d316ce.jpeg,Safeway,General Cleaning,After,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE AT&T/347e5334-848c-43b2-8fa9-61896b911bbe.jpeg,Safeway,General Cleaning,After,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE AT&T/553adea4-5381-4eee-b57a-ecb21222a73c.jpeg,Safeway,General Cleaning,After,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE AT&T/af20e247-7a50-4f1d-aad1-e025fea94e03.jpeg,Safeway,General Cleaning,After,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE GNC/AFTER  (3).jpg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE GNC/AFTER  (2).jpg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE GNC/BEFORE  (1).jpg,Safeway,General Cleaning,Other,Before,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE GNC/BEFORE  (2).jpg,Safeway,General Cleaning,Other,Before,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE GNC/BEFORE  (3).jpg,Safeway,General Cleaning,Other,Before,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE GNC/AFTER  (1).jpg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE MOO JIGAE/BEFORE .jpg,Safeway,General Cleaning,Other,Before,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE MOO JIGAE/AFTER .jpg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE GENKI SUPERCUT/e577a607-cfd3-4c2a-9859-f53bb447c0c6.jpeg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE GENKI SUPERCUT/34a5a785-7fef-4fb5-b516-c0b7978f4c94.jpeg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE TRASH ENCLOSURE/8b64b148-8aa3-411e-a4c3-cf1508e2aab3.jpeg,Safeway,Trash Removal,Other,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE TRASH ENCLOSURE/1b475055-d391-48c4-a50c-c188e3ced362.jpeg,Safeway,Trash Removal,Other,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE CHRONIC TACOS/BEFORE .jpg,Safeway,General Cleaning,After,Before,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE CHRONIC TACOS/AFTER .jpg,Safeway,General Cleaning,After,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE TIMMY T'S/b9942ee4-edb0-45dd-aab4-ce603afcd2d4.jpeg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE TIMMY T'S/78ef3d76-ef85-476c-8015-76642ad0caa7.jpeg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE TIMMY T'S/b6408f26-ec4a-4456-851c-39f2d14e8fc4.jpeg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE TIMMY T'S/3cc8f369-6b94-43a9-8efb-e31a4f54d50f.jpeg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE TIMMY T'S/0b8f9559-efac-4ce8-8d27-ecb5d3c26c57.jpeg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE TIMMY T'S/455b06ee-3b1c-4a84-a158-6a7448157496.jpeg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE SUPERCUTS/1a4699b0-b3bd-4b4f-94d9-a11aa5a35a2a.jpeg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE SUPERCUTS/99e7456b-29b0-4da7-b316-e4d5df18e6ff.jpeg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE SUPERCUTS/161bb062-9ec0-4498-b519-54d1f23065fe.jpeg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE SUPERCUTS/d33ba212-8fed-4a85-848f-575e7662f0b3.jpeg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE SUPERCUTS/91e0f08f-54e3-4731-962b-9e80a5001546.jpeg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE SUPERCUTS/c230244c-8dcf-4d89-9db6-edb1a75bcb55.jpeg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE SUPERCUTS/24b5eae4-6a19-4dd2-b1ab-faaf14a601d8.jpeg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE SUPERCUTS/4cf6a3ba-7a1d-4c6e-936d-45ed06e9dd33.jpeg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE MANUALLY SCRUBBED WALKWAYS/DONE SUPERCUTS/6f8e97cf-72a6-441e-ab05-63f61b3fafd8.jpeg,Safeway,General Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/DONE GRAFFITI REMOVED/1 (3).jpeg,Safeway,Graffiti/Stickers,Before,After,test,True
data/original/Safeway/Safeway July/DONE GRAFFITI REMOVED/8e38c7d4-a2e7-4c93-91d7-9c70478c7082.jpeg,Safeway,Graffiti/Stickers,After,After,test,True
data/original/Safeway/Safeway July/DONE GRAFFITI REMOVED/1 (1).jpeg,Safeway,Graffiti/Stickers,After,After,test,True
data/original/Safeway/Safeway July/DONE GRAFFITI REMOVED/7662bab5-57c7-41e3-bfd0-c2ea07028784.jpeg,Safeway,Graffiti/Stickers,After,After,test,True
data/original/Safeway/Safeway July/DONE GRAFFITI REMOVED/1 (2).jpeg,Safeway,Graffiti/Stickers,Before,After,test,True
data/original/Safeway/Safeway July/DONE GRAFFITI REMOVED/e0ee4bf5-ac26-409a-b826-f196a4986d9e.jpeg,Safeway,Graffiti/Stickers,Before,After,test,True
data/original/Safeway/Safeway July/DONE GRAFFITI REMOVED/59222a71-8da6-48e1-9008-cb60813c92f7.jpeg,Safeway,Graffiti/Stickers,Before,After,test,True
data/original/Safeway/Safeway July/DONE GRAFFITI REMOVED/1 (4).jpeg,Safeway,Graffiti/Stickers,After,After,test,True
data/original/Safeway/Safeway July/DONE GRAFFITI REMOVED/8f973cce-2bfd-49b1-a110-80bed2e5dc4b.jpeg,Safeway,Graffiti/Stickers,Before,After,test,True
data/original/Safeway/Safeway July/DONE GRAFFITI REMOVED/43ab447c-bee2-4955-89a7-c44ab592b790.jpeg,Safeway,Graffiti/Stickers,Before,After,test,True
data/original/Safeway/Safeway July/DONE GRAFFITI REMOVED/ae53e609-967e-4201-92b9-c750fba226ea.jpeg,Safeway,Graffiti/Stickers,After,After,test,True
data/original/Safeway/Safeway July/DONE GRAFFITI REMOVED/36898478-7e50-4d39-b4df-e46683613fe0.jpeg,Safeway,Graffiti/Stickers,Before,After,test,True
data/original/Safeway/Safeway July/DONE GRAFFITI REMOVED/2b149afe-8dc3-476d-91ad-1e842af89095.jpeg,Safeway,Graffiti/Stickers,After,After,test,True
data/original/Safeway/Safeway July/DONE GRAFFITI REMOVED/3882d01a-4302-462f-b2e2-a27eb9ab3951.jpeg,Safeway,Graffiti/Stickers,After,After,test,True
data/original/Safeway/Safeway July/BUILDING ROOFTOPS CLEANED/PANDA EXPRESS/BEFORE .jpg,Safeway,Roof Cleaning,Other,Before,test,True
data/original/Safeway/Safeway July/BUILDING ROOFTOPS CLEANED/PANDA EXPRESS/AFTER .jpg,Safeway,Roof Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/BUILDING ROOFTOPS CLEANED/PANDA EXPRESS/AFTER 2.jpg,Safeway,Roof Cleaning,Other,After,test,True
data/original/Safeway/Safeway July/BUILDING ROOFTOPS CLEANED/ROOFTOP CLEANED/GNC/2ae782cf-32ee-4bd2-9a4d-1c3953571b42.jpeg,Safeway,Roof Cleaning,Other,Unlabeled,test,True
data/original/Safeway/Safeway July/BUILDING ROOFTOPS CLEANED/ROOFTOP CLEANED/GNC/e5403801-0e8f-4a0b-bf2f-66fcd203c487.jpeg,Safeway,Roof Cleaning,After,Unlabeled,test,True
data/original/Safeway/Safeway July/BUILDING ROOFTOPS CLEANED/ROOFTOP CLEANED/GNC/5abe0fb4-7f1d-4c7a-b421-8dab6c8e3d3b.jpeg,Safeway,Roof Cleaning,Before,Unlabeled,test,True
data/original/Safeway/Safeway July/BUILDING ROOFTOPS CLEANED/ROOFTOP CLEANED/GNC/2ae782cf-32ee-4bd2-9a4d-1c3953571b42 (1).jpeg,Safeway,Roof Cleaning,Other,Unlabeled,test,True
data/original/Safeway/Safeway July/BUILDING ROOFTOPS CLEANED/ROOFTOP CLEANED/DONE GENKI/BEFORE/b0f2a14b-06ee-4ce7-bc83-cd91de6e3cc4.jpeg,Safeway,Roof Cleaning,Other,Before,test,True
data/original/Safeway/Safeway July/BUILDING ROOFTOPS CLEANED/ROOFTOP CLEANED/DONE GENKI/BEFORE/dec36bd5-3d67-47c6-b2a6-37d24cc7ba54.jpeg,Safeway,Roof Cleaning,Other,Before,test,True
data/original/Safeway/Safeway July/BUILDING ROOFTOPS CLEANED/ROOFTOP CLEANED/DONE GENKI/BEFORE/17747afe-bd81-4afe-84e6-9b815d6c8b75.jpeg,Safeway,Roof Cleaning,Other,Before,test,True
